fid,ft_act_2week_work_active_period_ls_hour0_4,ft_act_month_rest_active_period_ls_hour0_4,ft_act_month_work_active_period_ls_hour0_4,ft_app_act_30d_allcate_cnt,ft_app_act_30d_allcate_days,ft_app_act_30d_allcate_times,ft_app_act_30d_debit_credit_cnt,ft_app_act_30d_debit_credit_days,ft_app_act_30d_debit_credit_times,ft_app_act_30d_game_days_avg,ft_app_act_30d_live_days,ft_app_act_30d_live_times,ft_app_act_30d_messaging_social_days,ft_app_act_30d_messaging_social_times,ft_app_act_30d_micro_loan_cnt,ft_app_act_30d_micro_loan_days,ft_app_act_30d_micro_loan_times,ft_app_act_30d_office_business_days,ft_app_act_30d_photo_cnt_m_rate,ft_app_act_30d_photo_days,ft_app_act_30d_photo_times,ft_app_act_30d_short_video_cnt_m_rate,ft_app_act_30d_short_video_days,ft_app_act_30d_short_video_times,ft_app_ins_bank_cnt_rate,ft_app_ins_current_bank_cnt,ft_app_ins_current_child_rearing_cnt,ft_app_ins_current_credit_card_cnt,ft_app_ins_current_debit_credit_cnt,ft_app_ins_current_debit_credit_cnt_cv,ft_app_ins_current_debit_credit_cnt_m_rate,ft_app_ins_current_discounts_cnt,ft_app_ins_current_examination_cnt,ft_app_ins_current_finance_cnt,ft_app_ins_current_finance_cnt_cv,ft_app_ins_current_finance_cnt_m_rate,ft_app_ins_current_fitness_cnt,ft_app_ins_current_fitness_cnt_m_rate,ft_app_ins_current_game_cnt,ft_app_ins_current_imei_alter_cnt,ft_app_ins_current_invest_cnt,ft_app_ins_current_life_casual_cnt,ft_app_ins_current_live_cnt,ft_app_ins_current_lottery_cnt,ft_app_ins_current_malicious_cnt,ft_app_ins_current_market_cnt,ft_app_ins_current_messaging_social_cnt,ft_app_ins_current_micro_loan_cnt,ft_app_ins_current_news_reading_cnt,ft_app_ins_current_office_business_cnt,ft_app_ins_current_online_gamble_cnt,ft_app_ins_current_online_shopping_cnt,ft_app_ins_current_payment_cnt,ft_app_ins_current_photo_cnt,ft_app_ins_current_risk_cnt,ft_app_ins_current_short_video_cnt,ft_app_ins_current_shortterm_loan,ft_app_ins_current_travel_cnt,ft_app_ins_current_video_cnt,ft_app_ins_debit_credit_cnt_rate,ft_app_ins_finance_cnt_rate,ft_app_ins_history_bank_cnt,ft_app_ins_history_child_rearin_cnt,ft_app_ins_history_credit_card_cnt,ft_app_ins_history_debit_credit_cnt,ft_app_ins_history_discounts_cnt,ft_app_ins_history_examination_cnt,ft_app_ins_history_finance_cnt,ft_app_ins_history_fitness_cnt,ft_app_ins_history_gamble_cnt,ft_app_ins_history_game_cnt,ft_app_ins_history_imei_alter_cnt,ft_app_ins_history_insurance_cnt,ft_app_ins_history_invest_cnt,ft_app_ins_history_life_casual_cnt,ft_app_ins_history_live_cnt,ft_app_ins_history_lottery_cnt,ft_app_ins_history_market_cnt,ft_app_ins_history_messaging_social_cnt,ft_app_ins_history_micro_loan_cnt,ft_app_ins_history_money_management_cnt,ft_app_ins_history_news_reading_cnt,ft_app_ins_history_office_business_cnt,ft_app_ins_history_online_gamble_cnt,ft_app_ins_history_online_shopping_cnt,ft_app_ins_history_payment_cnt,ft_app_ins_history_photo_cnt,ft_app_ins_history_risk_cnt,ft_app_ins_history_short_video_cnt,ft_app_ins_history_shortterm_loan,ft_app_ins_history_shortterm_loan_m_rate,ft_app_ins_history_simulator_cnt,ft_app_ins_history_tally_cnt,ft_app_ins_history_travel_cnt,ft_app_ins_history_video_cnt,ft_app_ins_lottery_cnt_rate,ft_app_ins_micro_loan_cnt_rate,ft_app_ins_online_gamble_cnt_rate,ft_cross_ins_credit_ins_largest_cate_cnt,ft_cross_ins_wifilocating_tag_credit_card,ft_cross_lbs_4wr_act_cnt_app_4w_unins,ft_cross_tag_city_level1_housing_price,ft_cross_tag_city_level3_price,ft_cross_tag_city_level4_price,ft_dev_battery_all_30d_whole_allday_hours,ft_dev_battery_all_90d_whole_allday_hours,ft_dev_battery_charge_30d_weekday_allday_hours,ft_dev_battery_charge_30d_whole_allday_hours,ft_dev_battery_charge_90d_weekday_allday_hours,ft_dev_battery_charge_90d_weekend_allday_hours,ft_dev_battery_charge_90d_whole_allday_hours,ft_dev_battery_full_30d_weekday_allday_hours,ft_dev_battery_full_30d_weekend_allday_hours,ft_dev_battery_full_90d_weekday_allday_hours,ft_dev_battery_full_90d_weekend_allday_hours,ft_dev_battery_full_90d_whole_allday_hours,ft_dev_battery_use_30d_weekday_allday_hours,ft_dev_battery_use_30d_weekday_nighttime_hours,ft_dev_battery_use_30d_weekend_allday_hours,ft_dev_battery_use_30d_whole_allday_hours,ft_dev_battery_use_30d_whole_nighttime_hours,ft_dev_battery_use_90d_weekday_nighttime_hours,ft_dev_battery_use_90d_weekend_allday_hours,ft_dev_battery_use_90d_whole_allday_hours,ft_dev_battery_use_90d_whole_nighttime_hours,ft_dev_deprecia_price,ft_dev_ip_30d_weekday_closetime_cnt,ft_dev_ip_30d_weekday_nighttime_cnt,ft_dev_ip_30d_whole_nighttime_cnt,ft_dev_market_price,ft_dev_wifimac_30d_weekday_nighttime_cnt,ft_dev_wifimac_30d_weekday_nighttime_days,ft_dev_wifimac_30d_weekend_allday_cnt,ft_dev_wifimac_30d_whole_closetime_cnt,ft_dev_wifimac_30d_whole_nighttime_cnt,ft_dev_wifimac_30d_whole_nighttime_days,ft_finance_score_c_rule,ft_finance_score_e_rule,ft_gezhen_multi_loan_level,ft_gezhen_multi_loan_score,ft_gz_black_list,ft_gz_car_price,ft_gz_income_1,ft_ins_app_uninstall_category_190000,ft_lbs_same_night_stay_wifimac_cnt,ft_safe_score_c_rule,ft_safe_score_f_rule,ft_stable_imsi_changes,ft_tag_age,ft_tag_asset_management,ft_tag_banking,ft_tag_consumption_level,ft_tag_consumption_range,ft_tag_credit_card,ft_tag_education,ft_tag_gender,ft_tag_occupation_office,ft_tag_parent_0to2y,ft_tag_parent_3to6y,ft_tag_parent_k1tok6,ft_tag_parent_k7tok12,ft_tag_stock
b5b51e10eda6437a5ea6a2d34e16c68f,,,,,,,,,,,,,,,,,,,,,,,,,1.0000,1,1,0,2,0.0000,1.0000,2,7,5,0.0000,1.0000,0,,0,0,0,1,0,0,0,4,3,0,1,0,0,5,1,2,0,2,0,0,5,1.0000,1.0000,1,1,0,2,2,7,5,0,0,0,0,0,0,1,0,0,4,3,0,0,1,0,0,5,1,2,0,2,0,,0,0,0,5,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,543,none,0.4181,,,,,,546,6,,35-44,1,0,2,,0,,0,0,0,0,1,0,0
1b5bc64aa3429af06ec3fcf966a278db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,,0,0,3,,0,,,0,0,0,0,0,0
58c8750e2f81accd75ddabe77bb43ec9,1,,1,1,9,12,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.6667,2,0,0,2,0.2828,1.2000,1,2,6,0.3922,1.3846,2,1.0000,1,0,0,4,1,0,0,2,5,1,4,5,0,3,2,0,0,0,1,4,7,0.4000,0.6000,3,0,0,5,1,4,10,2,0,6,0,0,0,6,2,0,5,12,2,0,7,5,0,8,2,2,0,1,2,1.5000,0,0,5,13,0.0000,0.5000,0.0000,4,,6,,,10,19,86,1,1,10,5,15,0,0,7,2,9,10,1,8,18,1,6,21,65,12,1,2,2,2,5,1,1,2,2,1,2,545,548,none,0.4231,,,,0,2.5,545,10,2.5,18-24,0,1,3,9,0,,1,0,0,0,0,0,0
79b07d42dd0f65863b3dc47778727e00,,,,1,7,214,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.8000,4,1,2,0,1.4142,0.0000,2,1,11,0.0442,1.0313,0,,1,0,0,6,0,0,0,3,2,0,0,0,0,4,4,1,0,1,0,3,2,0.0000,0.6111,5,1,3,5,2,2,18,0,0,4,0,0,0,7,1,0,4,3,1,0,1,3,0,6,4,2,0,2,1,1.0000,0,0,4,8,0.0000,0.0000,0.0000,22,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,551,568,none,0.3284,,999,999,0,2.5,545,9,3.0,25-34,1,1,1,1,1,,1,0,0,1,0,0,0
279c572e118b05fc198f466e7d2a25b3,2,8,4,1,24,183,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,1,0,,,0,0,3,0.0000,1.0000,0,,3,0,0,4,0,0,0,0,4,0,2,0,0,0,1,1,0,0,0,3,4,0.0000,0.6000,1,0,2,0,2,0,5,0,0,7,0,0,0,6,0,0,5,6,0,0,2,0,0,6,1,3,0,2,0,,0,0,4,9,0.0000,0.0000,0.0000,20,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,1,2,2,1,1,3,542,560,none,0.344,,999,999,0,2.5,545,9,3.0,25-34,0,1,2,7,1,,1,0,0,0,0,0,0
38e10fce5d08d70e650c3f510e6bcd53,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,1,1,1,0.0000,1.0000,0,0,3,0.0000,1.0000,0,,1,0,0,0,1,0,0,3,3,0,0,0,0,3,1,4,0,2,0,0,4,0.5000,0.2308,2,4,2,2,6,1,13,4,0,4,0,1,0,10,3,0,7,9,0,0,7,2,0,12,3,6,0,2,0,,0,1,1,9,0.0000,0.0000,0.0000,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,554,none,0.2968,,,,,2.5,538,6,2.5,25-34,0,0,1,,1,,0,0,0,0,0,0,0
2410952740943d9480170694cf3381bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,2,,0,,1,0,0,0,0,0,0
d650566afd617aad01399aa6b4995954,2,2,2,6,20,410,0,0,0,0.0000,0,0,1,3,0,0,0,0,,0,0,,0,0,1.0000,4,1,3,0,1.4142,0.0000,2,0,10,0.0000,1.0000,1,1.0000,3,0,0,19,1,1,0,4,10,0,7,3,0,6,1,4,0,2,0,7,5,0.0000,0.7143,4,1,3,2,2,0,14,1,0,3,0,0,0,23,1,1,5,10,1,0,7,4,0,7,2,4,0,2,0,,0,0,8,8,1.0000,0.0000,0.0000,24,3,2,,,10,196,880,26,38,97,52,149,8,4,95,40,135,120,2,47,167,2,18,208,675,26,,7,3,4,,4,3,3,3,4,4,545,560,none,0.22,,,,,2.5,545,10,3.0,25-34,1,1,2,5,1,,1,0,0,1,0,0,0
91fa9f5da418f38d8d87f2b01484f87a,,,,,,,,,,,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,1,0,2,0.0000,1.0000,1,1.0000,0,0,0,2,0,0,0,2,3,0,1,3,0,4,1,3,0,2,0,4,2,0.0000,1.0000,1,1,0,0,1,1,2,2,0,1,0,0,0,2,1,0,3,3,0,0,1,3,0,5,1,4,0,2,0,,0,0,4,6,0.0000,0.0000,0.0000,20,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.5,,,,,2.5,546,6,2.5,25-34,0,0,2,,0,,0,0,0,0,0,0,0
cf48e580fa1f3daafb967af482dc9669,,1,,2,6,18,0,0,0,0.0000,0,0,0,0,0,0,0,3,,0,0,,0,0,1.0000,1,0,0,0,,,2,6,3,0.2020,1.2857,1,1.5000,2,0,0,2,0,0,0,3,3,0,0,4,0,6,2,4,0,1,0,2,8,0.0000,0.5000,1,1,1,1,6,9,6,5,0,5,0,0,0,8,0,0,12,10,0,0,3,4,0,18,2,10,0,2,0,,0,1,5,15,0.0000,0.0000,0.0000,,,,,,,5,5,1,2,1,1,2,0,0,0,0,0,2,0,1,3,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,545,560,none,0.3518,,,,0,,545,10,,18-24,0,1,3,9,0,,0,0,0,0,0,0,0
c0f28d7dabd5c3128beacd633e9f1536,,1,,46,14,1563,1,5,22,6.0000,9,70,14,251,0,0,0,14,1.3636,13,221,,0,0,1.0000,7,0,1,1,0.0000,1.0000,2,2,12,0.0372,0.9474,1,1.0000,4,0,0,0,2,0,0,1,5,0,1,3,0,3,3,10,0,0,0,2,6,0.5000,0.8000,7,0,2,2,5,5,15,2,0,8,0,0,0,6,4,0,4,9,1,0,6,4,0,8,4,12,0,2,1,1.0000,0,0,2,11,0.0000,0.0000,0.0000,10,2,7,,10,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,2,2,1,1,547,564,none,0.2024,,999,999,0,2.5,545,9,3.0,25-34,0,1,3,10,1,,0,1,0,0,1,0,0
7544f729219155125b152e5b30915795,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,0,0,1,0.0000,1.0000,0,,0,0,0,1,0,0,0,2,2,0,0,0,0,2,1,2,0,2,0,1,3,0.0000,0.0909,3,3,1,3,5,0,11,1,0,3,0,0,0,12,6,0,6,35,0,0,6,4,1,12,2,6,0,2,0,,0,1,4,21,0.0000,0.0000,0.0000,20,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,555,none,0.4304,,3,999,,2.5,550,5,2.5,25-34,0,0,1,2,0,,1,0,0,0,0,0,0
254218ba6bd8ab0af3a77fd5fb00cea9,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,1,1,0.0000,1.0000,0,1,6,0.0000,1.0000,0,,2,0,0,1,0,0,0,2,2,0,0,0,0,2,4,1,0,1,0,1,3,0.3333,0.7500,0,0,1,3,0,1,8,0,0,2,0,0,0,1,0,0,3,3,0,0,1,1,0,3,4,1,0,1,1,1.0000,0,0,1,5,0.0000,0.0000,0.0000,9,3,1,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,553,559,none,0.4159,,,,,2.5,538,6,2.5,25-34,0,1,2,5,1,,1,1,0,0,0,0,0
10cb39c3193e8c95ad919158d8b669f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,45+,0,0,0,,0,,,0,0,0,0,0,0
6d98234038fc94ec544aa0f1a45a5a6d,,,,,,,,,,,,,,,,,,,,,,,,,0.5000,1,0,2,0,,,3,2,5,0.0000,1.0000,1,1.0000,4,0,1,5,1,0,0,3,3,0,2,3,0,5,1,4,0,1,0,2,13,0.0000,0.8333,2,0,2,0,4,2,6,1,0,8,0,0,1,6,1,0,4,4,0,0,3,4,0,7,1,4,0,1,0,,0,0,2,13,0.0000,0.0000,0.0000,21,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,545,555,none,0.3299,,999,999,,2.5,546,5,2.5,25-34,0,0,2,7,1,,1,0,0,0,0,0,1
8578ad1a96f7d6ef4d7caca75b683cfd,,,,2,4,12,0,0,0,0.0000,0,0,1,4,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,2,0,1,0.7071,0.5000,0,,5,0,0,2,0,0,0,3,5,0,3,0,0,4,1,2,0,2,0,2,6,0.0000,0.2500,3,0,0,0,2,0,4,0,0,6,0,0,0,5,0,0,3,6,0,0,3,0,0,4,1,2,0,2,0,,0,0,2,7,0.0000,0.0000,0.0000,22,2,6,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,560,none,0.41,,999,999,0,2.0,545,9,3.0,25-34,0,0,2,9,0,,1,0,0,0,0,0,0
110ab1386720d6cd11271169b74dae66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
f6971816ee876721e52dc1baa433c67c,1,,1,1,6,10,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.5000,1,0,1,1,0.0000,1.0000,0,1,5,0.0884,0.9375,0,,2,0,0,3,1,0,0,3,2,0,2,0,0,3,1,4,0,3,0,2,6,1.0000,0.6250,2,0,2,1,1,1,8,1,0,5,0,0,0,5,4,0,3,6,0,0,2,4,1,4,2,5,0,3,0,,0,0,2,11,0.0000,0.0000,0.0000,9,3,1,1,,,9,9,0,0,0,0,0,0,0,0,0,0,6,1,3,9,2,1,3,9,2,0,,,,2,,,,,,,545,556,none,0.2571,,,,0,2.5,548,10,3.0,18-24,1,1,3,9,1,,1,0,0,0,0,0,0
cb3ae5404c0556a1dac0b721ded9d649,,5,2,1,19,88,0,0,0,0.0000,0,0,0,0,0,0,0,0,0.0000,0,0,,0,0,0.0000,0,0,0,2,0.2828,1.2000,1,0,5,0.5143,1.3636,0,,0,0,0,3,0,0,0,1,1,1,0,2,0,2,1,5,0,2,1,1,4,0.2857,0.4545,1,0,0,7,2,0,11,0,0,5,0,0,0,8,1,0,5,5,2,0,4,3,0,6,1,5,0,2,2,1.2000,0,0,2,12,0.0000,0.5000,0.0000,3,2,2,,,10,52,64,11,13,14,3,17,0,0,0,0,0,31,3,11,42,3,3,13,51,3,,0,2,2,,2,2,0,0,2,2,542,548,none,0.449,,,,0,2.5,545,10,2.5,18-24,1,0,2,7,0,,1,0,0,0,0,0,0
bb9daa3f7882441a290c4b2477b0985d,,,,,,,,,,6.0000,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,1,0,2,0.0000,1.0000,2,1.0000,1,0,0,9,0,0,0,4,3,0,0,1,0,4,1,1,0,1,0,4,7,0.0000,0.1000,1,1,0,16,3,0,20,2,0,6,0,0,0,15,0,1,4,6,8,0,1,4,0,6,1,1,0,1,5,1.0000,1,0,7,10,0.0000,0.0000,0.0000,22,,1,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,545,555,middle,0.7339,,999,999,0,2.5,546,5,2.5,25-34,0,1,2,7,0,,1,1,0,0,0,0,0
b7dde23256be32f873e0c56c85623e61,,,,2,13,120,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,1,0,1,0.7071,1.5000,0,,2,0,0,2,0,0,0,4,3,0,0,1,0,5,1,2,0,2,0,1,0,0.0000,0.5000,0,0,0,0,4,0,2,0,0,6,0,0,0,5,4,0,5,4,0,0,4,1,0,8,2,3,0,3,0,,0,0,5,11,0.0000,0.0000,0.0000,20,,4,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,3,,,,,,,545,560,low,0.4893,,999,999,0,2.5,545,9,2.5,25-34,0,0,2,7,0,,0,0,0,0,0,0,0
aea5a9230c0815550d869617f8ef4ef6,,,,2,9,24,2,9,24,0.0000,0,0,0,0,1,6,16,0,,0,0,,0,0,0.6667,2,0,1,6,0.0832,1.0588,1,0,10,0.0488,1.0345,0,,1,0,0,1,1,0,0,2,2,3,1,0,0,3,1,3,0,2,2,1,3,0.4615,0.5000,3,0,2,13,3,1,20,1,0,2,0,0,0,6,1,0,4,2,4,0,1,0,0,6,1,5,0,2,3,1.0000,0,0,4,6,0.0000,0.7500,0.0000,4,,8,,,,21,49,0,0,3,0,3,0,0,0,0,0,12,0,9,21,0,0,22,47,0,,,,,,,,,,,,542,536,middle,0.6256,,,,0,2.5,548,10,3.0,25-34,1,1,3,9,1,,1,0,0,0,0,0,0
698932338c213862b1f78ec4ab8cdd88,1,,1,4,15,62,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,2,1,3,0.0000,1.0000,0,,1,0,1,6,1,0,0,5,3,0,3,3,0,6,1,2,0,2,0,3,14,0.0000,0.6000,2,0,0,0,2,2,5,0,0,3,0,0,1,7,1,0,5,4,0,0,5,3,0,6,1,3,0,3,0,,0,0,3,14,0.0000,0.0000,0.0000,22,2,3,,,,72,136,7,12,9,5,14,8,5,8,5,13,34,0,18,52,0,0,36,114,0,,0,0,0,,0,0,4,1,0,0,542,560,none,0.3654,,,,0,2.5,545,10,3.0,25-34,1,0,3,10,0,,1,0,0,0,0,0,1
266ccf9b40b56cfacddc9466a75bc5dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,1,2,,1,,0,1,0,0,0,0,0
675af01bf7c0215ea2c54e7474bf53c9,,,,1,3,6,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,0,2,2,0.0000,1.0000,0,,0,0,1,3,0,0,0,3,2,0,1,0,0,3,1,1,0,1,0,2,1,0.0000,1.0000,0,0,0,0,1,2,2,0,0,1,0,0,1,6,1,0,3,4,0,0,4,1,0,4,1,2,0,2,0,,0,0,3,4,0.0000,0.0000,0.0000,20,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,542,560,low,0.4893,,,,0,2.5,545,10,2.5,25-34,0,0,2,8,0,,0,0,0,0,0,0,0
b04a375ade382a16a2107c0fd0aec145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,5,0,0,0,0,0,0,,,,,,,,,2.5,,2,2.5,18-24,0,0,3,,0,,0,0,0,0,0,0,0
1c1bbe0ba7fa58fb1ed3100b85f003d2,4,4,12,21,24,1282,0,0,0,0.0000,0,0,24,449,0,0,0,1,1.2000,12,18,1.2000,12,18,1.0000,1,0,0,0,,,0,1,2,0.2722,0.6667,0,,0,0,0,2,0,0,0,2,4,0,0,0,0,2,1,2,0,2,0,2,2,0.0000,0.5000,1,0,1,0,0,1,4,0,0,2,0,0,0,4,0,0,5,7,0,0,0,1,0,5,1,2,0,2,0,,0,0,2,2,0.0000,0.0000,0.0000,20,3,3,,,10,121,347,14,22,46,23,69,11,0,39,12,51,70,3,29,99,7,4,72,257,8,0,6,2,3,2,1,2,7,5,2,3,542,560,none,0.3547,,999,999,0,3.0,545,9,3.0,25-34,0,1,1,5,1,,1,1,0,0,0,0,0
184e43d23186520a7cd3896ee6c43238,1,3,9,4,15,57,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,2,0,4,1,0.0000,1.0000,1,1,9,0.0000,1.0000,0,,1,0,0,4,0,1,0,2,3,0,3,2,0,3,1,1,0,1,0,2,4,1.0000,1.0000,2,0,4,1,2,1,9,0,0,1,0,0,0,6,0,1,3,3,0,0,4,2,0,5,1,2,0,2,0,,0,0,2,5,1.0000,0.0000,0.0000,10,1,7,,,,50,52,4,7,4,3,7,10,0,10,0,10,26,2,9,35,3,3,9,37,4,,,,,,,,,,,,542,556,none,0.2982,,,,0,2.5,545,10,2.5,25-34,0,1,2,7,1,,1,1,0,0,0,0,0
341dcda7e48975b372c0235db8765c82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,2,,0,,0,0,0,0,0,0,0
6e0c18ed3288419d232dfdcde4d991ee,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,0,0,2,0.0000,1.0000,0,,0,0,0,2,0,0,0,2,3,0,0,0,0,2,2,2,0,2,0,1,5,0.0000,1.0000,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,2,2,2,0,2,0,,0,0,1,5,0.0000,0.0000,0.0000,20,2,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,555,low,0.4768,,,,,2.5,546,6,2.5,18-24,0,0,1,1,0,,1,0,0,0,0,0,0
0b457d5ecebc7af5239120a37b1fae5a,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,0,0,0,,,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,2,0.0000,0.0000,0.0000,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.5,,999,999,,2.5,546,6,2.5,0-17,0,0,2,,0,,0,0,0,0,0,0,0
a8568314a584bc827b0dc74de2df2d60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,
57f36b38a72da21786fefa302293cb74,6,,6,4,14,45,0,0,0,0.0000,0,0,6,13,0,0,0,0,,0,0,,0,0,0.2000,1,1,1,0,1.4142,0.0000,1,3,6,0.1361,1.0000,1,0.7500,1,0,0,3,1,0,0,3,3,0,1,3,0,4,2,3,0,2,0,1,3,0.0000,0.3529,5,18,2,1,7,6,17,3,0,11,0,1,1,13,2,0,13,7,1,0,5,6,0,20,3,4,0,2,1,1.0000,0,1,4,9,0.0000,0.0000,0.0000,21,1,8,,10,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,2,0,0,4,2,0,0,551,564,none,0.2407,,,,0,2.5,545,10,1.0,25-34,1,1,3,9,1,,1,1,1,0,0,0,0
c9bb8756e185c53edcc67fc2549ea1a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
665990985a50b6e4b13d29cf9a2b9e03,10,1,26,13,24,1081,0,0,0,0.0000,0,0,24,696,0,0,0,0,,0,0,,0,0,0.0000,0,1,0,0,,,0,0,1,0.0000,1.0000,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0000,1.0000,0,2,0,0,1,2,1,0,0,0,0,0,0,6,0,0,4,6,0,0,2,2,0,4,1,2,0,2,0,,0,0,2,6,0.0000,0.0000,0.0000,20,,7,,10,,67,160,14,20,18,7,25,0,0,0,0,0,35,3,20,55,6,21,50,145,30,,1,2,2,,1,3,1,1,1,5,542,560,low,0.5,,,,0,2.5,545,10,3.0,25-34,0,0,1,1,0,,0,1,0,0,0,0,0
